Unnamed: 0,Tweet Posted Time (UTC),Tweet Content,Tweet Location
783409,03-06-2020,Shri Rahul Gandhi will be in conversation with Mr Rajiv Bajaj on the Covid-19. Join us for the broadcast on Youtube on 4th May at 10 AM. https://youtu.be/sulj8jdIRt8 #RahulCaresForIndia #RahulGandhiVoiceOfIndia,Kerala
783410,03-06-2020,When Manorama&Mathrubhumi make reports in their columns earlier it used to take days months  years&some times decades to know the truth by the time it stamps in the mind of voters now those reports have only 24 hrs life CM's daily Covid19 press briefing exposes it  the next day,Kerala
783411,03-06-2020,Has #COVID19 pushed us to reimagine our #urban development goals? Join the CPPR-CVV Live Webinar Series on Jun 9 at 3PM as #CPPRIndia Senior Research Associate @Praseeda_M talks to Raj Cherubal  CEO @csclofficial. @Chinmaya_VV Register here: https://tinyurl.com/y8lv75g8,Kerala
783412,03-06-2020,82 new #COVID19 positive cases identified in #Kerala today  among the new patients  53 had travelled from abroad and 19 had travelled from other states #CoronavirusOutbreakindia #CautionYesPanicNo,Kerala
783413,03-06-2020,Route map of the Covid+ Air India Express pilot whoâs under treatment at Govt Medical College Hospital in Ernakulam. A fairly high number of contacts. Thevara division of the Kochi Corporation has now been classified as a #COVID19 hotspot. A total of 832 patients in #Kerala,Kerala
783414,03-06-2020,With New Delhi taking the lead  #COVID19 crisis has proven to be an opportunity for South Asian nations to come together. @aishwaryapokhr1 (@warwickuni) explores whether recent developments signal towards a new chapter of mutual trust in #SAARC history.,Kerala
783415,03-06-2020,CM Pinarayi Vijayan trashes MoS V Muralidharanâs contention that #Kerala turned its back on Vande Bharat evacuation flights. âKerala had granted permission to all flights including chartered ones. The Centre said it would operate 12 flights a day  but failed to do so.â #COVID19,Kerala
783416,03-06-2020,82 new #COVID19 positive cases identified in #Kerala today  among the new patients  53 had travelled from abroad and 19 had travelled from other states #CoronavirusOutbreakindia #CautionYesPanicNo,Kerala
783417,03-06-2020,82 #COVID19 cases today â 19 from other states and 53 from abroad. Five of the newly infected  through contact locally  are health workers. Meanwhile  24 patients have recovered. 128 hotspots in #Kerala right now,Kerala
783418,03-06-2020,Agra Markets Open After 69 Days  But Covid-19 Graph Goes upto 916 ,Kerala
783419,03-06-2020,If Air India can  why cant other airlines fly? Does Air India have special powers to block CoVid 19? ,Kerala
783420,03-06-2020,Team Risemtech express our gratitude to your countless efforts and for making us secure from this pandemic .we trust your strength. #covid19 #keralamodel #doctor #nurses #cleaningservice #covid19india #fightagainstcorona #MaskIndia @CMOKerala #BreakTheChain #keralapolice #kerala,Kerala
783421,03-06-2020,Heard that Tata Service Centers in our region (Kochi) are not providing wash service due to the Covid-19 restrictions. Is it true or what!? Please confirm. @TataMotors_Cars @TataMotors,Kerala
783422,03-06-2020,#Karnataka #HealthMinister B Sriramulu attended a procession at #Parashurampura in #Chitradurga district on #Tuesday. Social distancing norms were flouted as hundreds of people of #Molakalmuru and #Challakere taluks. #socialdistancing #coronavirus #karnatakalockdown #COVID19 ,Kerala
783423,03-06-2020,The Future of Video and Event Engagement Post COVID-19 [Infographic] https://www.socialmediatoday.com/news/the-future-of-video-and-event-engagement-post-covid-19-infographic/578822/ #branding,Kerala
783424,03-06-2020,Urgent! @PMOIndia @drharshvardhan @NITIAayog @amitabhk87 request you to work towards an All-India Centralised OnlineDatabase of Hospitals  Beds and #COVID19 protocols for patients. - Sign the Petition! http://chng.it/zghN4jMh via @ChangeOrg_India,Kerala
783425,03-06-2020,Record 8909 New COVID-19 Cases; Toll 5815 ,Kerala
783426,03-06-2020,Rajasthan Records 102 Fresh Cases of COVID-19 ,Kerala
783427,03-06-2020,As many as 48 fresh #COVID19 cases have been reported in Assam  taking the state's tally to 1 561 on Wednesday.,Kerala
783428,03-06-2020,Over 100 fresh cases of #COVID19 were reported in Rajasthan on Wednesday  taking the virus tally in the state to 9 475.,Kerala
783429,03-06-2020,In a single largest spike  180 new #COVID19 cases were added in Andhra Pradesh on Wednesday  taking the aggregate to 3 971.,Kerala
783430,03-06-2020,RT TOICitiesNews: #BREAKING | Record single-day spike of 8 909 #COVID19 cases in India  tally rises to 2 07 615; death toll 5 815 with 217 more fatalities  reports PTI quoting health ministry #CautionYesPanicNo #CoronavirusOutbreak,Kerala
783431,03-06-2020, Love June... Listen to the rhythm of the falling rain... #Weshallovercome #breakthechain #staySafe #travelLater #talltreesmunnar #Covid19 #Kerala #stayhome #Indiafightscorona #natureresort #Keralamonsoon â at The Tall Trees Resort,Kerala
783432,03-06-2020,Hey @gitlab you have an amazing repo of Work Remote guide compilation that's quite useful for #HR like me. Thank you for this. URL: https://about.gitlab.com/company/culture/all-remote/ LI: https://www.linkedin.com/feed/update/urn:li:activity:6673842780621680640/ #NewNormal #workingfromhome #remoteworking #COVID19 ,Kerala
783433,03-06-2020,L&T Construction Converts Healthcare Units into COVID-19 Care Facilities ,Kerala
783434,03-06-2020,Still touch and go: 12% of cases in Kerala through contact: The state reported its highest single-day count of 86 Covid-19 cases on Tuesday while one more person â a 77-year-old vicar in Thiruvananthapuram â succumbed to the infection. The number ofâ¦ ,Kerala
783435,03-06-2020,#Prithviraj tests negative for Covid-19  actor to continue quarantine ,Kerala
783436,03-06-2020,8k+ new Covid19 +ve patients in a day and we are thinking of easing the lockdown?? ,Kerala
783437,03-06-2020,Make mask a part of yours; be safe  beat covid-19 #StayHomeStaySafe #wewillsurvive,Kerala
783438,03-06-2020,Achievements of CSC Kerala during Covid 19 Lockdown. Proud Moment! #CSC #DigitalIndia #DigitalSoldiers #TransformingIndia #kochijanasevanakendram #cscernakulam #csckerala #CSCSocialMediaDay Visit Our Center Location -- https://g.page/CSC-Kochi,Kerala
783439,03-06-2020,#COVID19 impact is more severe on the physically challenged. Two TN natives head to Thrissur from Kochi in search of work  one sitting on the lap of the other in their wheelchair  as long distance buses are still not allowed. Click by @sanesh_TNIE,Kerala
783440,03-06-2020,What is the future of travel magazines in the context of #COVID19 and the slow down of travel&amp;tourism industry? Are we heading to virtual tours more often?,Kerala
783441,03-06-2020,Follow the Basics and your community will be saved! Many People even educated ones do not get it right! https://www.news18.com/news/world/mind-the-gap-a-metre-of-separation-reduces-risk-of-catching-covid-19-by-82-n95-masks-cut-chance-by-85-2649927.html #COVID19 #CoronaVirusUpdates,Kerala
783442,03-06-2020,I am in. If I win  I want to sponsor 5 Telivisions & One year channel subscription for those deserving Students who facing difficulties in study from home during Covid 19 Outbreak. Half for me and half for the world. ,Kerala
783443,03-06-2020,COVID-19: Social Media Management in Times of Crisis http://feedproxy.google.com/~r/bufferapp/~3/KsTYkNwpP9M/social-media-management-in-times-of-crisis #digitalmarketing,Kerala
788533,04-06-2020,"If you spent enough time in weeping for dead elephant in kerala  please find some time to weep for the following news came few hours ago. ""291 new coronavirus patients found in Ahmedabad  28 deaths"" Just remember dat ahmadabad hosted 'namasthe trump'.w #elephantkerala",Kerala
788534,04-06-2020,#TamilNadu reports 1 384 new cases of #coronavirus  27 256 in total. Tamil Nadu's largest daily increase so far.,Kerala
788535,04-06-2020,Uttar Pradesh  home to some 20 crore people  has seen lakhs of #migrants return home. #Lockdown #Coronavirus #COVID19,Kerala
788536,04-06-2020,coronavirus isnât doing enough,Kerala
788537,04-06-2020,In the middle of the novel coronavirus crisis  some industries had a positive impact. https://www.infocomsoft.com/blog/boom-in-gaming-industry-during-lockdown/ #gamedevelopment #computergames #gameindustry #gameindustry #gamedev #gamedev #gamedesign #indiegames #madewithunity #gameart #gaming,Kerala
788538,04-06-2020,Dear @sagarikaghose Its been around 90 days or almost 3 months since corona virus start affected India. None of journalist have asked questions to the Govt 1) Why it failed to control the virus even after the lockdown? 2) What made the lockdown in India a failure? (1/n),Kerala
788539,04-06-2020,While the spread of #coronavirus has stabilised to a certain extent in the urban and A-class cities of Uttar Pradesh  barring districts bordering Delhi  the infection now seems to be spreading in the rural belt.,Kerala
788540,04-06-2020,With the worst surge of 9 304 cases in a day so far  the total tally of #coronavirus cases in India mounted to 2 16 919.,Kerala
788541,04-06-2020,So according to diya jalao scientist there is a corona virus called Indore Corona . ,Kerala
788542,04-06-2020,As many as 52 more people  including a government doctor  tested positive for coronavirus in Chhattisgarh  taking the state's #COVIDã¼19 tally to 680,Kerala
788543,04-06-2020,Just a reminder that a month back  we were too afraid of the virus and now  we have developed a cold attitude towards it. We have almost learnt to live with the virus. #COVIDã¼19 #coronavirus #Kerala #India,Kerala
788544,04-06-2020,Italian stuck with court case in coronavirus lockdown: Kerala HC intervenes http://toi.in/qZqgJZ61,Kerala
788545,04-06-2020,Will America see a spike in coronavirus cases after mass gatherings across the country? ,Kerala
788546,04-06-2020,Sustainable Tourism To Community Tourism : https://tinyurl.com/y8zr2ttf #tourism #travel #vacationrentals #COVIDã¼19 #vafion #shorttermrentals #coronavirus #sustainabletourism #communitytourism,Kerala
788547,04-06-2020,#facemask as an advertising platform. Seems like a good idea. No need of screen space or too much amount. Can distribute or paid to wear scheme. BETTING even political party emblems will come on it. #coronavirus #COVIDã¼19 #advertisement,Kerala
788548,04-06-2020,Autopsy reveals George Floyd was positive for coronavirus ,Kerala
788549,04-06-2020,In March they were telling the number of corona virus in India is negligible compared with the spread in other countries and we have controlled it very well. And Now?? India become a hub of the virus and itâs the 7th largest country in total number of cases(2/n) #WhoisLying,Kerala
788550,04-06-2020,INDIA: #Mumbai reports 1 276 new cases of #coronavirus and 49 new deaths. A total of 43 492 cases and 1 417 deaths.,Kerala
788551,04-06-2020,#Breaking: Biggest #coronavirus spike in #India till date. Reports 9 304 new #COVID19 cases &amp; 260 deaths in the last 24 hours. #CoronaVirusUpdates,Kerala
788552,04-06-2020,Corona virus symptoms and precautions. Take care and stay safe! A public service message by #IndianMedInfo #Coronavirus #Covid19 #HealthTips #IndianMedInfo_patients_first https://www.instagram.com/p/CA_3jvIB38R/?igshid=vhm7gcih71wy,Kerala
788553,04-06-2020,Will America see a spike in coronavirus cases after mass gatherings across the country? ,Kerala
788554,04-06-2020,Autopsy reveals George Floyd was positive for coronavirus https://goo.gl/fb/2dCPWK #foxnews,Kerala
788555,04-06-2020,#Coronavirus update  #India: - #Maharashtra: 2 560 new cases - #Delhi: 1 513 new cases - #Tamil Nadu: 1 286 new cases - #Gujarat: 485 new cases - #WestBengal: 340 new cases - #Hariyana 302 new cases - #Rajasthan: 279 new cases - #Assam: 269 new cases - #Karnataka: 267 new cases,Kerala
788556,04-06-2020,Hydroxychloroquine fails to prevent coronavirus symptoms  researchers say https://goo.gl/fb/jCWprc #foxnews,Kerala
788557,04-06-2020,Covid and many companies have started learning work at home concepts  savingd on huge rent  electricity  and related bills  fall of building leasing,Kerala
788558,04-06-2020,Favipiravir trial results to be out soon  waiting for DCGI nod for emergency use against Covid-19: DG-CSIR | India News The Indian Express ,Kerala
788559,04-06-2020,The news spreading like anything  but not the real news. #KeralaElephantMurder Here all people doing their own judgement  due to covid 19 lockdown most of them donât have much job and enjoying to spread false news,Kerala
788560,04-06-2020,The whole elephant incident was highlighted in national media to cover poor performance of BJP ruled states in handling covid. When the bubble of Gujarat/Up model development exploded at time of covid in front of kerala model BJP want a shade to hide their ugly face.,Kerala
788561,04-06-2020,Hydroxychloroquine: Malaria drug fails to prevent COVID-19 in a rigorous study - The Economic Times ,Kerala
788562,04-06-2020,New medication for covid ,Kerala
788563,04-06-2020,Attention office-goers Preventive measures to be taken issued by Ministry of Health and Family Welfare employees for containment of COVID-19 in Office Premises. #covid19 #socialdistancingworks,Kerala
788564,04-06-2020,#RT @Entrepreneur: Amazon's 'Big Style Sale' Aims to Boost Retailers Impacted by COVID-19 ,Kerala
788565,04-06-2020,In this pandemic situation  #AI has proved to be a strong tool to fight against #COVID19. AI's impact on #healthcare has been life-changing  it has shown emerging capabilities. Check out how can AI bring change in the #healthcareindustry post COVID!! https://bit.ly/3dy22lB,Kerala
788566,04-06-2020,Covid-19: How Kerala is using tech to prepare for worst-case scenario â¦@Arakkal_unniiâ©,Kerala
788567,04-06-2020,How IoT and AI can enable companies to restart their business during COVID-19?https://buff.ly/2U3CyVj . . . . #zerone #iot #ai #covid19 #socialdistancing #digitaltransformation #businesscontinuityplan #disasterrecovery #safetyatwork #hygienic,Kerala
788568,04-06-2020,She's not even BJP she's trying to be oversmart and say that covid is harmless and lockdown was a mistake...i see some people who echo that line.. mainly idiots who can't think critically and has to sound cool.,Kerala
788569,04-06-2020,#MoDAgainstCorona 176 Indians deportees from Bahrain and Oman left #SNC Covid Care Centre (CCC)  #Kochi today to their resp14 states on completion of Quarantine period. All tested and found CoViD negative prior dep. #harkaamdeshkenaam @indiannavy @SpokespersonMoD @CMOKerala,Kerala
788570,04-06-2020,Discounted stocks post COVID-19 ,Kerala
788571,04-06-2020,As predicted by @Shibu_TNIE in this report in mid-May  Pathanamthitta reports 14 #Covid cases today  the highest among districts  as NRKs return from US  Europe - The New Indian Express ,Kerala
788572,04-06-2020,Firstly I appreciate you for welcoming everyone who is willing to come back to kerala..But i think this is high time to restrict their entry  because the covid cases are increasing daily.The death rates are also increasing. We are afraid of the situation that gets out of control.,Kerala
788573,04-06-2020,Kerala with 94 Covid-19 cases. The full credit for this goes to the people behind unlock1.0,Kerala
788574,04-06-2020,Stupidity at its peak. Resuming clinical trial doesn't mean HCQ is a remedy for #Covid. Who are @realDonaldTrump and @elonmusk to prescribe HCQ?,Kerala
788575,04-06-2020,94 positive cases today in Kerala. 47 came from abroad while 37 from other states & 7 through contacts. 3 covid deaths today taking the total to 14 deaths so far. 39 recovered. 9 more hotspots added.,Kerala
788576,04-06-2020,COVID-19: 94 new positive cases in Kerala on Thursday  39 recover ,Kerala
788577,04-06-2020,Andhra Records Day High of 98 Cases Again  COVID-19 Tally at 3377 ,Kerala
788578,04-06-2020,Corruption galore if t said cost is correct yes t covid heads in Mantralaya t metha   singh's have printed corruption @OfficeofUT,Kerala
788579,04-06-2020,What t point of shutting down stable after t #TablighiJamaat Spread covid yes with 217K positives and Deaths 6 075 and demonetised economy &amp; life's those responsible for issuing Visa should be arrested @HMOIndia @pbhushan1 @AamAadmiParty @smart_mumbaikar,Kerala
788580,04-06-2020,Yeah and it is evident from * No of Migrants died during lockdown * No of Ppl died in trains * Increase in number of Covid patients * PPE scam * PM Care scam * Buying MLA's during pandemic What an example... !! Such an useless one...! ,Kerala
788581,04-06-2020,Defence Secretary Tests Positive for COVID-19: Sources ,Kerala
788582,04-06-2020,Chhattisgarh COVID-19 Cases Tally Rises to 680 ,Kerala
788583,04-06-2020,COVID-19 has hit Kerala hard  but there are big opportunities for the state  @ibscorporate founder V K Mathews tells me in an interview. https://www.newindianexpress.com/states/kerala/2020/jun/04/covid-19-has-hit-kerala-hard-but-there-are-big-opportunities-ibs-software-founder-v-k-mathews-2152132.html via @NewIndianXpress,Kerala
788584,04-06-2020,Arunachal Witnesses Spurt in COVID-19 Cases ,Kerala
788585,04-06-2020,What is the current govt proposed COVID discharge criteria as per the health dept in your state? #medtwitter,Kerala
788586,04-06-2020,Using a Elephant case to mask the failure of North Indian governments in fighting Covid-19 doesn't explain any humanity. Come on North Indian news agencies. You got better jobs to do. #elephantkerala #elephantMurder,Kerala
788587,04-06-2020,"This boomer blocked me and ran away because she thinks my beliefs are ""unchallenged"" ..she also thinks Covid lockdown is a conspiracy and only old people will die which is fine. ",Kerala
788588,04-06-2020,Let's repair the damage caused to your business during COVID-19. Call us : +91 9072619922 visit us: http://www.accoladesmedia.co.in #digitalmarketing #digitalmarketingtips #onlineadvertising #socialmediamarketing #digitalmarketingstrategy #googleads #advertising #accolades,Kerala
788589,04-06-2020,@Kaushik ..What do you mean to say? Assam is doing better than Kerala? So be it. Kerala is not here to get any name and fame from the fight against COVID. I wish I could hear the same line from you once the Assamese migrant workers return to Assam after t,Kerala
788590,04-06-2020,Yet another COVID-19 death has been confirmed in Kerala. Meenakshi Ammal  73  and a Palakkad native  had died on June 4 but her serum samples returned positive on Thursday. This takes the number of COVID deaths in Kerala to 13. ,Kerala
788591,04-06-2020,12th #COVID death in Kerala. Meenakshi Ammal  73  who had returned to native Palakkad from Chennai  passes away. @xpresskerala @NewIndianXpress,Kerala
788592,04-06-2020,Many during this covid  prefer to tweet or opine to while away time  who counts followers  we are not politicians  comman man.,Kerala
788593,04-06-2020,COVID-19: Social Media Management in Times of Crisis http://feedproxy.google.com/~r/bufferapp/~3/h9fqNVB5MUc/social-media-management-in-times-of-crisis #socialmedia,Kerala
788594,04-06-2020,The official COVID data for the Thiruvananthapuram district given on two days in May have given rise to allegations that the state is altering the figures. ,Kerala
788595,04-06-2020,Fu*k CHINA.Trying to invade our land waging war while we including the world is facing the Pandemic THEY created  making it more obvious that they did this on purpose.CHINESE Government is solely responsible for spread of COVID-19. #ChineseVirus,Kerala
788596,04-06-2020,Cyclone Nisarga made landfall near Alibaug  about 110 km from here on Wednesday  sparing India's financial centre which is already reeling under the COVID-19 pandemic. ,Kerala
788597,04-06-2020,Onmanorama talks to Kerala's renowned health expert Dr K P Aravindan about the community spread of COVID-19 and the precautions to be taken after the lockdown. #COVID19 #Communityspread #covid19kerala,Kerala
788598,04-06-2020,Tamil Nadu government to cap treatment cost for Covid-19 in private hospitals https://health.economictimes.indiatimes.com/news/policy/tamil-nadu-government-to-cap-treatment-cost-for-covid-19-in-private-hospitals/76186809 via @ETHealthWorld,Kerala
788599,04-06-2020,Amazon Sued After Warehouse Worker Gets COVID In US https://goo.gl/fb/4L7bpE #ndtvnewsworldnews,Kerala
788600,04-06-2020,Autopsy report shows Floyd had tested positive for COVID-19 https://goo.gl/fb/eXNKAQ #yahoonewslatestnewsheadlines,Kerala
788601,04-06-2020,Shri. @RahulGandhi in conversation with Shri Rajiv Bajaj at 10 AM today (4th June). Tune in to watch this important conversation on COVID-19 crisis and ill-planned lockdown. ,Kerala
788602,04-06-2020,Cyprus makes an irresistible offer to tourists in the times of #COVID-19 ,Kerala
788603,04-06-2020,Very worrying. If these reports are true it means the Delhi govt completely wasted the lockdown without adequate preparations being made to deal with a predictable crisis. Shocking and avoidable.. @ArvindKejriwal should explain why this is happening in the nation's capital.,Kerala
788604,04-06-2020,The news spreading like anything  but not the real news. #KeralaElephantMurder Here all people doing their own judgement  due to covid 19 lockdown most of them donât have much job and enjoying to spread false news,Kerala
788605,04-06-2020,Wild pigs were declared vermin and their culling was legalised before lockdown. Poor elephant was the collateral damage.,Kerala
788606,04-06-2020,Uttar Pradesh  home to some 20 crore people  has seen lakhs of #migrants return home. #Lockdown #Coronavirus #COVID19,Kerala
788607,04-06-2020,SHAHEEN BAGH STIR SHOULD RETURN.......THE STIR WAS DISCONTINUED WHEN LOCKDOWN CAME INTO FORCE....,Kerala
788608,04-06-2020,#nanonineA1familiesforever #LockdownContest When life gives you lockdown. Make lockdown memories..!!! Yes  this lockdown has come as a blessing in disguise for me. It's making me do all kind of fun and creative things &amp; live my childhood again with my 8 yrs old son. ,Kerala
788609,04-06-2020,Lockdown time pe nahi hota toh ham aur aap bhi flat ho zate,Kerala
788610,04-06-2020,She's not even BJP she's trying to be oversmart and say that covid is harmless and lockdown was a mistake...i see some people who echo that line.. mainly idiots who can't think critically and has to sound cool.,Kerala
788611,04-06-2020,Lockdown restrictions (freedom) is misused no one follows the rules It is unfortunate people not understanding the severity of Covid19.,Kerala
788612,04-06-2020,Temples in Kerala to open on June 8 by following lockdown guidelines. 10 people will be allowed inside at a time.,Kerala
788613,04-06-2020,After retiring the cricketing field  some cricketers can also join in film field as showed they are also good actors in this lockdown period. #Istandwithmalappuram,Kerala
788614,04-06-2020,Ok so sir bajaj should give a suggestion   rather than a cinematic quote   lockdown was necessary to keep the cases down  how do even one think it would ve done,Kerala
788615,04-06-2020,No coercive action against employers for violating order on payment of full wages for lockdown: SC ,Kerala
788616,04-06-2020,Yeah and it is evident from * No of Migrants died during lockdown * No of Ppl died in trains * Increase in number of Covid patients * PPE scam * PM Care scam * Buying MLA's during pandemic What an example... !! Such an useless one...! ,Kerala
788617,04-06-2020,India layoffs and salary cuts will be evident after lockdown is withdrawn it's going to a great going for BJP's bakhts,Kerala
788618,04-06-2020,"This boomer blocked me and ran away because she thinks my beliefs are ""unchallenged"" ..she also thinks Covid lockdown is a conspiracy and only old people will die which is fine. ",Kerala
788619,04-06-2020,NEARING LIFTING OF LOCK DOWN......INDIA ROLLS OUT OF THE WRONG SIDE OF THEIR BED......THE WRONG CURVE WAS CORRECTED.......IT DOES NOT MATTER IN MODINOMICS.....THE RESULT IS STILL THE SAME ...,Kerala
788620,04-06-2020,Dear @sagarikaghose Its been around 90 days or almost 3 months since corona virus start affected India. None of journalist have asked questions to the Govt 1) Why it failed to control the virus even after the lockdown? 2) What made the lockdown in India a failure? (1/n),Kerala
788621,04-06-2020,This problem will sort only after some lives are sadly lost govt and banks should be proactive yes t farmers suicides number will pall in t aftermath of lockdown This loss of jobs is cause of USA riots Floyd was t trigger @PTI_News @Reuters,Kerala
788622,04-06-2020,While taking t 1billion USD loan 4m World Bank to enforce lockdown this was not thought now t impending loss of life's due to loss of livelihood has percolated in inches @AamAadmiParty @pbhushan1 @smart_mumbaikar @openDemocracy,Kerala
788623,04-06-2020,If anyone is out of good morning or good night msgs  just let me know This lockdown made me to unmute all the family &amp; uncles WhatsApp groups.,Kerala
788624,04-06-2020,RBI: Rs 2 lakh crore will be lost if interest is waived off during loan moratorium: RBI tells SC Yes but cumulatively lockdown loss of job income will kill more than bank losses @rashtrapatibhvn @PMOIndia @RBI @AamAadmiParty @pbhushan1 @smart_mumbaikar,Kerala
788625,04-06-2020,If you are missing the TOI's print edition in the #lockdown   click here to read the TOI epaper and your city edition https://epaper.timesgroup.com/Olive/ODN/TimesOfIndia/##KochiFightsCorona #Unlock1 #CautionYesPanicNo #CoronavirusOutbreakindia ,Kerala
788626,04-06-2020,Italian stuck with court case in coronavirus lockdown: Kerala HC intervenes http://toi.in/qZqgJZ61,Kerala
788627,04-06-2020,** After 3months of Lockdown** University : we'll conduct exams in July Me  trying to remember my subject names : ,Kerala
788628,04-06-2020,How to make the most out of lockdown days? Try resetting the look and feel of your home with some simple interior designing ideas. #covid19 #lockdown #interior #interiorideas #home #HomeDecor,Kerala
788629,04-06-2020,Making it clear  that I'm not talking about people of china  but the Government  even if it was not intentionally (maybe in an alternate timeline) done by Chinese government  they let it spread  they could've prevented it if they'd imposed the lockdown of Wuhan sooner instead,Kerala
788630,04-06-2020,How #Malayalamcinema gears up to cope with situation when #lockdown is lifted... ,Kerala
788631,04-06-2020,Not impossible demonetisation of currency  of life thru lockdown  370 took in couple of hours yes but politically strong r those that r financially most MP MLA's r crorepati's sans hand full yes may be PM Narendra Modi ji in this hand full @pbhushan1 @Swamy39,Kerala
788632,04-06-2020,Onmanorama talks to Kerala's renowned health expert Dr K P Aravindan about the community spread of COVID-19 and the precautions to be taken after the lockdown. #COVID19 #Communityspread #covid19kerala,Kerala
788633,04-06-2020,Eliminate the mindset of can't  because you can do anything. STAY POSITIVE...! #VarmaHomes #StayPositive #StaySafe #lockdown #SocialDistancing #Motivation #PositiveVibes,Kerala
788634,04-06-2020,Shri. @RahulGandhi in conversation with Shri Rajiv Bajaj at 10 AM today (4th June). Tune in to watch this important conversation on COVID-19 crisis and ill-planned lockdown. ,Kerala
788635,04-06-2020,If you are missing the TOI's print edition in the #lockdown   click here to read the TOI epaper and your city edition https://epaper.timesgroup.com/Olive/ODN/TimesOfIndia/##KochiFightsCorona #Unlock1 #CautionYesPanicNo #CoronavirusOutbreakindia pic.twitter.com/WGQmR6vV0x,Kerala
788636,04-06-2020,Don't let love wait. Celebrate your dream day with us. Decor. Entertainment. Gifts - we manage it all #Wedding #PranayamWeddings #EventManager #QWedding #Covid19 #ExecutiveEvents #EventManagementAgency #WeddingPlanner #WeddingOrganizer #StaySafe #Engagement #StressFreeEvents,Kerala
788637,04-06-2020,Don't let love wait. Celebrate your dream day with us. Decor. Entertainment. Gifts - we manage it all #Wedding #PranayamWeddings #EventManager #QWedding #Covid19 #ExecutiveEvents #EventManagementAgency #WeddingPlanner #WeddingOrganizer #StaySafe #Engagement #StressFreeEvents,Kerala
788638,04-06-2020,Favipiravir trial results to be out soon  waiting for DCGI nod for emergency use against Covid-19: DG-CSIR | India News The Indian Express ,Kerala
788639,04-06-2020,The news spreading like anything  but not the real news. #KeralaElephantMurder Here all people doing their own judgement  due to covid 19 lockdown most of them donât have much job and enjoying to spread false news,Kerala
788640,04-06-2020,Hydroxychloroquine: Malaria drug fails to prevent COVID-19 in a rigorous study - The Economic Times ,Kerala
788641,04-06-2020,Attention office-goers Preventive measures to be taken issued by Ministry of Health and Family Welfare employees for containment of COVID-19 in Office Premises. #covid19 #socialdistancingworks,Kerala
788642,04-06-2020,List of outperformers post 2008 recession  most of which traded below Rs.10. Post Covid19 decade we see @BrightcomGroup emerging as an true outperformer. We see the bright future coming. @mayur78900 @aneelnbamb @PatrickPmathias #brightcom #bcg #digital,Kerala
788643,04-06-2020,#RT @Entrepreneur: Amazon's 'Big Style Sale' Aims to Boost Retailers Impacted by COVID-19 ,Kerala
788644,04-06-2020,Uttar Pradesh  home to some 20 crore people  has seen lakhs of #migrants return home. #Lockdown #Coronavirus #COVID19 ,Kerala
788645,04-06-2020,In this pandemic situation  #AI has proved to be a strong tool to fight against #COVID19. AI's impact on #healthcare has been life-changing  it has shown emerging capabilities. Check out how can AI bring change in the #healthcareindustry post COVID!! https://bit.ly/3dy22lB,Kerala
788646,04-06-2020,Covid-19: How Kerala is using tech to prepare for worst-case scenario â¦@Arakkal_unniiâ©,Kerala
788647,04-06-2020,How IoT and AI can enable companies to restart their business during COVID-19?https://buff.ly/2U3CyVj . . . . #zerone #iot #ai #covid19 #socialdistancing #digitaltransformation #businesscontinuityplan #disasterrecovery #safetyatwork #hygienic,Kerala
788648,04-06-2020,Discounted stocks post COVID-19 ,Kerala
788649,04-06-2020,after initial aggressive testing govt did lower the testing as a result of this I guess. In covid19 high testing n early detection is d only way forward.,Kerala
788650,04-06-2020,Double blow of #COVID19 economic disruptions &amp; tumbling oil prices are wreaking havoc in #oil &amp; #gas sector. @MadhuPillaiKent (CPPR Advisor - Industry &amp; Energy) looks at how the drop in new asset investments will play out. #Oilprices #EconomicCrisis,Kerala
788651,04-06-2020,Three #COVID19 deaths and 94 cases reported in #Kerala on Thursday. Total number of cases in the state is 1588  number of active cases is 884 #CoronavirusPandemic #CautionYesPanicNo,Kerala
788652,04-06-2020,Lockdown restrictions (freedom) is misused no one follows the rules It is unfortunate people not understanding the severity of Covid19.,Kerala
788653,04-06-2020,Kerala with 94 Covid-19 cases. The full credit for this goes to the people behind unlock1.0,Kerala
788654,04-06-2020,Three #COVID19 deaths and 94 cases reported in #Kerala on Thursday. Total number of cases in the state is 1588  number of active cases is 884 #CoronavirusPandemic #CautionYesPanicNo,Kerala
788655,04-06-2020,COVID-19: 94 new positive cases in Kerala on Thursday  39 recover ,Kerala
788656,04-06-2020,94 #COVID19 cases in #Kerala today and 3 deaths. 47 of these came from abroad  37 from other states. A total of 7 people got it through local contact.,Kerala
788657,04-06-2020,Andhra Records Day High of 98 Cases Again  COVID-19 Tally at 3377 ,Kerala
788658,04-06-2020,Defence Secretary Tests Positive for COVID-19: Sources ,Kerala
788659,04-06-2020,Chhattisgarh COVID-19 Cases Tally Rises to 680 ,Kerala
788660,04-06-2020,COVID-19 has hit Kerala hard  but there are big opportunities for the state  @ibscorporate founder V K Mathews tells me in an interview. https://www.newindianexpress.com/states/kerala/2020/jun/04/covid-19-has-hit-kerala-hard-but-there-are-big-opportunities-ibs-software-founder-v-k-mathews-2152132.html via @NewIndianXpress,Kerala
788661,04-06-2020,Arunachal Witnesses Spurt in COVID-19 Cases ,Kerala
