,Tweet Posted Time (UTC),Tweet Content,Tweet Location
292455,28/04/2020,Right sir but here are some factory working persons is there they are not getting salaries due to covid19 19 and employer also not listening their polite request  please help them at ultimately without money how can their families survive .with Regards Alok Parashar 8347411108 Ok,Dadra and Nagar Haveli
301569,28/04/2020,We must not allow doctors and policemen of above 50 year age in covid situation @anandmahindra @PMOIndia @RahulGandhi @RNTata2000 @ArvindKejriwal @myogiadityanath,Dadra and Nagar Haveli
301570,28/04/2020,Dear sir  i have transport office in vapi ofc located in balitha area  and i live in tukwada located pardi area there is no any covid-19 positive case near 10-15Km area  can i open my office   and where i can get pass to updown from my office to home.@collectorvalsad @SdmVapi,Dadra and Nagar Haveli
301571,28/04/2020,GST is good for long run one nation one tax..Yes many ammendment still needed...But initially economy will suffer badly...and now this COVID :),Dadra and Nagar Haveli
301572,28/04/2020,Dear. Adil. You chose a final settlement. Do to Lockdown all PF office are working a limited staff. So kindly wait and watch and if you need money urgently. Please. Claim again.( Covid 19 ) Go UAN. CHOOSE WITHDRAWAL OPTIONS AND SELECT. ADVANCE CLAIM. OUT BREAK,Dadra and Nagar Haveli
301573,28/04/2020,If you could end Covid-19 by sacrificing a comedy show  which would you choose and why Friends?,Dadra and Nagar Haveli
301574,28/04/2020,They are not bothered for their life. As a Human Covid-19 Bomb they want to spread Covid-19 more so that other community citizens get infected and die!!,Dadra and Nagar Haveli
301575,28/04/2020,@minmsme and still not decided when to start because of market situation dear sir under PMEGP loan govt. encourage self employee to go for small business but due to covid-19 neither I stated business nor make any income. Therefore here my humble request t,Dadra and Nagar Haveli
301576,28/04/2020,@minmsme Dear Sir  I Sumit Agarwal applying for loan for started new business under PMEGP and granted loan by you on dated 16/03/2020 on words we have to pay EMI with interest from 07/2020 But due to COVID-19 (Lock down) I cannot startup my business...,Dadra and Nagar Haveli
301577,28/04/2020,#ExtendLockdown Lockdown may be extended after 3rd may Introverts - ,Dadra and Nagar Haveli
301578,28/04/2020,Modiji announcing lockdown 3.0 be like - #ExtendLockdown,Dadra and Nagar Haveli
301579,28/04/2020,I'm surviving this lockdown by Learning something new through online cources   trying to improve my basic cooking skill Watching movies  webseries and playing games  Practicing yoga and exercise in home Helping my mom and family members in household work.#iGyaanGiveaway @igyaan,Dadra and Nagar Haveli
301580,28/04/2020,https://www.facebook.com/100001548892306/posts/3140957625965836/ Is this way to follow lockdown @narendramodi @AmitShah @HMOIndia @DGPMaharashtra This person openly giving instructions to not to follow rules of lockdown @CMOMaharashtra what a shame on this silence of responsible government God save Maharashtra,Dadra and Nagar Haveli
301581,28/04/2020,I'm coping this lockdown with Pubg and Netflix. #iGyaanGiveaway @igyaan,Dadra and Nagar Haveli
301582,28/04/2020,Sir   please check cfs charging us for lockdown period. We will go bankrupt soon if this is not rectified. ,Dadra and Nagar Haveli
301583,28/04/2020,@shipmin_india @cbic_india See this CFS charging us for lockdown periods. https://twitter.com/rahul_gyl/status/1253387293382987776,Dadra and Nagar Haveli
301584,28/04/2020,Dear. Adil. You chose a final settlement. Do to Lockdown all PF office are working a limited staff. So kindly wait and watch and if you need money urgently. Please. Claim again.( Covid 19 ) Go UAN. CHOOSE WITHDRAWAL OPTIONS AND SELECT. ADVANCE CLAIM. OUT BREAK,Dadra and Nagar Haveli
301585,28/04/2020,Sir  it is more than 21 days zero lockdown in Naroli and there are no other cases so even we should be given some relief for the shops. @CollectorDnh @prafulkpatel @DNH_DMA,Dadra and Nagar Haveli
301586,28/04/2020,@cotguj Is any Delayed inspection fees are payable on BS IV vehicle which was not process due to lockdown and document submitted as per your guidelines to respective rto. Application is still not process. Pls.look in matter.,Dadra and Nagar Haveli
301587,28/04/2020,What about lockdown #corona exceptional,Dadra and Nagar Haveli
301588,28/04/2020,Lockdown ne kaid kar liya par,Dadra and Nagar Haveli
301589,28/04/2020,Thanks to administration for best services during #lockdown  including grocery  vegetables  fruits milk  sanitization of areas medical shops and law and order.Great efforts to keep DNH in green zone.Regards.,Dadra and Nagar Haveli
301590,28/04/2020,@minmsme Dear Sir  I Sumit Agarwal applying for loan for started new business under PMEGP and granted loan by you on dated 16/03/2020 on words we have to pay EMI with interest from 07/2020 But due to COVID-19 (Lock down) I cannot startup my business...,Dadra and Nagar Haveli
313418,28/04/2020,We must not allow doctors and policemen of above 50 year age in covid situation @anandmahindra @PMOIndia @RahulGandhi @RNTata2000 @ArvindKejriwal @myogiadityanath,Dadra and Nagar Haveli
313419,28/04/2020,@minmsme and still not decided when to start because of market situation dear sir under PMEGP loan govt. encourage self employee to go for small business but due to covid-19 neither I stated business nor make any income. Therefore here my humble request t,Dadra and Nagar Haveli
313420,28/04/2020,@minmsme Dear Sir  I Sumit Agarwal applying for loan for started new business under PMEGP and granted loan by you on dated 16/03/2020 on words we have to pay EMI with interest from 07/2020 But due to COVID-19 (Lock down) I cannot startup my business...,Dadra and Nagar Haveli
313421,28/04/2020,Modiji announcing lockdown 3.0 be like - #ExtendLockdown,Dadra and Nagar Haveli
313422,28/04/2020,I'm surviving this lockdown by Learning something new through online cources   trying to improve my basic cooking skill Watching movies  webseries and playing games  Practicing yoga and exercise in home Helping my mom and family members in household work.#iGyaanGiveaway @igyaan,Dadra and Nagar Haveli
313423,28/04/2020,@minmsme Dear Sir  I Sumit Agarwal applying for loan for started new business under PMEGP and granted loan by you on dated 16/03/2020 on words we have to pay EMI with interest from 07/2020 But due to COVID-19 (Lock down) I cannot startup my business...,Dadra and Nagar Haveli
314869,29/04/2020,@DrKumarVishwas I request you to visit Barkha dutt twitter handle page and see her zero ground level journalism on Coronavirus lockdown.. You must appreciate her and Suggest other studio journalists to leave Hindu-Muslims topic..,Dadra and Nagar Haveli
314870,29/04/2020,Dear donald trump if u country is really powerful than attack chine First to find out corona Virus reason if h r not able to take decisions than u r country no more powerful just digest everything ,Dadra and Nagar Haveli
314871,29/04/2020,How to read a popular chart of coronavirus cases by country. #COVIDã¼19 #COVID2019india,Dadra and Nagar Haveli
314872,29/04/2020,#IndiaFightsCorona Routine Comprehensive Community Survey To Identify Flu Cases #COVID19 #SocialDistancing #Coughetiquette #SafeHands By FrontLine Health Worker at Bedpa tribal #DadraNagarhaveli #SwasthaBharat #HealthForAll @VkdasK @drharshvardhan @WHO @un @UNDP_India @GHS,Dadra and Nagar Haveli
314873,29/04/2020,#IndiaFightsCorona Routine Comprehensive Community Survey To Identify Flu Cases #COVID19 #SocialDistancing #Coughetiquette #SafeHands By FrontLine Health Worker at Besda tribal #DadraNagarhaveli #SwasthaBharat #HealthForAll @VkdasK @drharshvardhan @WHO @un @UNDP_India @GHS,Dadra and Nagar Haveli
314874,29/04/2020,#IndiaFightsCorona Routine Comprehensive Community Survey To Identify Flu Cases #COVID19 #SocialDistancing #Coughetiquette #SafeHands By FrontLine Health Worker at Sindoni tribal #DadraNagarhaveli #SwasthaBharat #HealthForAll @VkdasK @drharshvardhan @WHO @un @UNDP_India @GHS,Dadra and Nagar Haveli
314875,29/04/2020,#IndiaFightsCorona Routine immunization at Besda #DadraNagarHaveli mindful of #SocialDistancing and other #COVID19 protocols. #SwasthaBharat #VaccinesWork @PMOIndia @drharshvardhan @narendramodi @PIB_India @COVIDNewsByMIB @WHOSEARO @Vaccinate4Life @PMNCH @WHO @gavi @MoHFW_INDIA,Dadra and Nagar Haveli
314876,29/04/2020,#IndiaFightsCorona Routine immunization at Bedpa #DadraNagarHaveli mindful of #SocialDistancing and other #COVID19 protocols. #SwasthaBharat #VaccinesWork @PMOIndia @drharshvardhan @narendramodi @PIB_India @COVIDNewsByMIB @WHOSEARO @Vaccinate4Life @PMNCH @WHO @gavi @MoHFW_INDIA,Dadra and Nagar Haveli
314877,29/04/2020,#IndiaFightsCorona Routine immunization at Sindoni #DadraNagarHaveli mindful of #SocialDistancing and other #COVID19 protocols. #SwasthaBharat #VaccinesWork @PMOIndia @drharshvardhan @narendramodi @PIB_India @COVIDNewsByMIB @WHOSEARO @Vaccinate4Life @PMNCH @WHO @gavi @MoHFW_INDIA,Dadra and Nagar Haveli
314878,29/04/2020,#IndiaFightsCorona Routine immunization at Khedpa #DadraNagarHaveli mindful of #SocialDistancing and other #COVID19 protocols. #SwasthaBharat #VaccinesWork @PMOIndia @drharshvardhan @narendramodi @PIB_India @COVIDNewsByMIB @WHOSEARO @Vaccinate4Life @PMNCH @WHO @gavi @MoHFW_INDIA,Dadra and Nagar Haveli
314879,29/04/2020,#IndiaFightsCorona Routine immunization at Mandoni #DadraNagarHaveli mindful of #SocialDistancing and other #COVID19 protocols. #SwasthaBharat #VaccinesWork @PMOIndia @drharshvardhan @narendramodi @PIB_India @COVIDNewsByMIB @WHOSEARO @Vaccinate4Life @PMNCH @WHO @gavi @MoHFW_INDIA,Dadra and Nagar Haveli
314880,29/04/2020,#CoronaWarriors on duty #COVID19 @SandeepSingh_me @prafulkpatel @narendramodi @PMOIndia,Dadra and Nagar Haveli
314881,29/04/2020,Salute to these and many other volunteers who are giving service day and night in fight against #COVID19 #CoronaWarriors @CollectorDnh @SandeepSingh_me @prafulkpatel @narendramodi @PMOIndia,Dadra and Nagar Haveli
314882,29/04/2020,#CoronavirusPandemic China without waging a war no blood shedded bt lakhs r killed  economy devastated.Creating&amp; spreading Covid19 worldwide  activities in SCS nuke testing China wants 2 set new world http://order.International community2 unite&amp; shd boycott China.Keep pressure going,Dadra and Nagar Haveli
314883,29/04/2020,#IndiaFightsCorona Routine immunization at Vasda #DadraNagarHaveli mindful of #SocialDistancing and other #COVID19 protocols. #SwasthaBharat #VaccinesWork @PMOIndia @drharshvardhan @narendramodi @PIB_India @COVIDNewsByMIB @WHOSEARO @Vaccinate4Life @PMNCH @WHO @gavi @MoHFW_INDIA,Dadra and Nagar Haveli
314884,29/04/2020,#IndiaFightsCorona Routine immunization at Chisda #DadraNagarHaveli mindful of #SocialDistancing and other #COVID19 protocols. #SwasthaBharat #VaccinesWork @PMOIndia @drharshvardhan @narendramodi @PIB_India @COVIDNewsByMIB @WHOSEARO @Vaccinate4Life @PMNCH @WHO @gavi @MoHFW_INDIA,Dadra and Nagar Haveli
314885,29/04/2020,Indian government refused to accept the bodies of three Indians and were sent back to Abu Dhabi on Friday. Deceased names were Kamlesh Bhatt  Sanjeev Kumar and Jagsir Singh They were non-COVID deaths. #COVID19 #COVIDã¼19 #Covid_19,Dadra and Nagar Haveli
314886,29/04/2020,https://m.facebook.com/story.php?story_fbid=1399424413778546&amp;id=100011330024555 @CMOMaharashtra @narendramodi @AmitShah @HMOIndia Terrible condition in Bandra Mumbai during this lockdown Maharashtra will soon see community transmission of Covid19 I congratulate Honorable CM of Maharashtra for leading way to community transmission,Dadra and Nagar Haveli
314887,29/04/2020,#IndiaFightsCorona Routine Comprehensive Community Survey To Identify Flu Cases #COVID19 #SocialDistancing #Coughetiquette #SafeHands By FrontLine Health Worker at Bedpa tribal #DadraNagarhaveli #SwasthaBharat #HealthForAll @VkdasK @drharshvardhan @WHO @un @UNDP_India @GHS,Dadra and Nagar Haveli
314888,29/04/2020,#IndiaFightsCorona Routine Comprehensive Community Survey To Identify Flu Cases #COVID19 #SocialDistancing #Coughetiquette #SafeHands By FrontLine Health Worker at Besda tribal #DadraNagarhaveli #SwasthaBharat #HealthForAll @VkdasK @drharshvardhan @WHO @un @UNDP_India @GHS,Dadra and Nagar Haveli
314889,29/04/2020,#IndiaFightsCorona Routine Comprehensive Community Survey To Identify Flu Cases #COVID19 #SocialDistancing #Coughetiquette #SafeHands By FrontLine Health Worker at Sindoni tribal #DadraNagarhaveli #SwasthaBharat #HealthForAll @VkdasK @drharshvardhan @WHO @un @UNDP_India @GHS,Dadra and Nagar Haveli
