,Tweet Posted Time (UTC),Tweet Content,Tweet Location
191407,17/04/2020,@collectorvalsad @CKharsan @vijayrupanibjp @CMOGuj @narendramodi @PMOIndia @PIB_India Ayurved dept under Jilla panchayat Valsad is doing extremely well. Received this medicine and Kadha to boost immunity. This is distributed to all people providing essent,Daman and Diu
191408,17/04/2020,Let's come out your hobbies in free time during lock down. I made sketch of Lord Shiva#StayHome ,Daman and Diu
191409,17/04/2020,@idea_cares @Idea @VodafoneIN U gave 3 GB data in this lock down period but due to extreme slow speed I m unable to consume not even 30% from it. Making fool by giving more data N slow speed. customers r fool? ,Daman and Diu
192792,18/04/2020,The Coronavirus in America: The Year Ahead ,Daman and Diu
193753,18/04/2020,Particular community is sole responsible for spreading covid-19 in India. Now they are pelting stone over health workers they are albatross over India. Is Azaz khan apostle ?????,Daman and Diu
193754,18/04/2020,Covid-19 #outbreak &amp; we distributed smile .........#StayHomeStaySafeStayhealthy with @zubersau,Daman and Diu
193755,18/04/2020,A beautiful sight as #Switzerland's landmark #Matterhorn displays #IndianFlag to express solidarity &amp; support to Indians. Amidst the #fightagainstcorona it feels good that we are not alone &amp; that humans across the world stand together. #Covid_19 #CoronavirusPandemic #Switzerland,Daman and Diu
193756,18/04/2020,If any stationery requirements  pls call Mr.Abhishek Goyal for vapi citizens. All vapi schools  pre-schools colleges  coaching classes  banks  hospitals inquiries will be on priorities. Inquiries for products used in prevention of covid-19 will also be welcomed. Thank you â at Vapi,Daman and Diu
193757,18/04/2020,Nothing your network is working fine. I just told that woman to bear network traffic problems during lockdown. Everyone is facing the same,Daman and Diu
193758,18/04/2020,Lockdown keeps Extending... my soul* ,Daman and Diu
196229,18/04/2020,The Coronavirus in America: The Year Ahead ,Daman and Diu
196230,18/04/2020,Particular community is sole responsible for spreading covid-19 in India. Now they are pelting stone over health workers they are albatross over India. Is Azaz khan apostle ?????,Daman and Diu
196231,18/04/2020,Covid-19 #outbreak &amp; we distributed smile .........#StayHomeStaySafeStayhealthy with @zubersau,Daman and Diu
196232,18/04/2020,A beautiful sight as #Switzerland's landmark #Matterhorn displays #IndianFlag to express solidarity &amp; support to Indians. Amidst the #fightagainstcorona it feels good that we are not alone &amp; that humans across the world stand together. #Covid_19 #CoronavirusPandemic #Switzerland,Daman and Diu
196233,18/04/2020,If any stationery requirements  pls call Mr.Abhishek Goyal for vapi citizens. All vapi schools  pre-schools colleges  coaching classes  banks  hospitals inquiries will be on priorities. Inquiries for products used in prevention of covid-19 will also be welcomed. Thank you â at Vapi,Daman and Diu
196234,18/04/2020,Nothing your network is working fine. I just told that woman to bear network traffic problems during lockdown. Everyone is facing the same,Daman and Diu
196235,18/04/2020,Lockdown keeps Extending... my soul* ,Daman and Diu
197551,19/04/2020,@narendramodi @PMOIndia Shri Narendra Modiji It shows that even the kids &amp; future of India understands &amp; with you in this fight of corona virus.We are grateful and proud to have person like you as our PM  who has taken great decisions to fight and,Daman and Diu
197552,19/04/2020,"Small message from our club..!! Stay home..stay safe..!!"" #corona #covid #covid19 #stayhome #staysafe #46superbikersclub #46sbc",Daman and Diu
197553,19/04/2020,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Daman and Diu
197554,19/04/2020,@narendramodi @PMOIndia Shri Narendra Modiji  Even kids today have image of you as Superman of India who will fight against corona to make India win  they have such a great image in mind that it has come on paper during this lockdown period. You are Her f,Daman and Diu
197555,19/04/2020,@narendramodi @PMOIndia Shri Narendra Modiji It shows that even the kids &amp; future of India understands &amp; with you in this fight of corona virus.We are grateful and proud to have person like you as our PM  who has taken great decisions to fight and,Daman and Diu
198571,19/04/2020,"Small message from our club..!! Stay home..stay safe..!!"" #corona #covid #covid19 #stayhome #staysafe #46superbikersclub #46sbc",Daman and Diu
198572,19/04/2020,'Errors Led to World Paying High Price': Doctors' Group Slams WHO Over Handling of Covid-19 Pandemic ,Daman and Diu
198573,19/04/2020,'Errors Led to World Paying High Price': Doctors' Group Slams WHO Over Handling of Covid-19 Pandemic https://www.news18.com/news/world/errors-led-to-world-paying-high-price-doctors-group-slams-who-over-handling-of-coronavirus-pandemic-2583151.html,Daman and Diu
198574,19/04/2020,@narendramodi @PMOIndia Shri Narendra Modiji  Even kids today have image of you as Superman of India who will fight against corona to make India win  they have such a great image in mind that it has come on paper during this lockdown period. You are Her f,Daman and Diu
201170,19/04/2020,@narendramodi @PMOIndia Shri Narendra Modiji It shows that even the kids &amp; future of India understands &amp; with you in this fight of corona virus.We are grateful and proud to have person like you as our PM  who has taken great decisions to fight and,Daman and Diu
201171,19/04/2020,"Small message from our club..!! Stay home..stay safe..!!"" #corona #covid #covid19 #stayhome #staysafe #46superbikersclub #46sbc",Daman and Diu
201172,19/04/2020,'Errors Led to World Paying High Price': Doctors' Group Slams WHO Over Handling of Covid-19 Pandemic ,Daman and Diu
201173,19/04/2020,'Errors Led to World Paying High Price': Doctors' Group Slams WHO Over Handling of Covid-19 Pandemic https://www.news18.com/news/world/errors-led-to-world-paying-high-price-doctors-group-slams-who-over-handling-of-coronavirus-pandemic-2583151.html,Daman and Diu
201174,19/04/2020,@narendramodi @PMOIndia Shri Narendra Modiji  Even kids today have image of you as Superman of India who will fight against corona to make India win  they have such a great image in mind that it has come on paper during this lockdown period. You are Her f,Daman and Diu
202608,20/04/2020,Hello sir   this is paras Nandu hear. Sir I am sturdy some case of corona virus . Sir corona virus jo he usake bahar ke bhag me oil type slurry he jise woh or bhi virus body me fela sakta he   actually we stop to this slurry and usko dry karna he   jisse woh dry hone ke bad,Daman and Diu
202609,20/04/2020,Valsad District 1st Covid19 positive case @Jaypatel41james @Zee24Kalak @PatkarRamanlal @ChetanB74190785 @jitu_vaghani @vijayrupanibjp @DrRutvij @DrKCPatel4 â at Vapi  Gujarat,Daman and Diu
202610,20/04/2020,NIFAA is working in almost every corner of the country to help the stranded in other states due to Corona Lockdown.Plz share&amp; feel free to contact in case of any need. #NIFAA #NifaaDaman #NIFAAnions #NIFAAagainstcorona @prafulkpatel @VisitDaman @CollectorDaman #IndiaFightsCorona ,Daman and Diu
203566,20/04/2020,Only Pakistani are saying that Muslims are vilifying in India. However truth is totally contrary  Tablighi jammat is sole responsible for spreading covid-19 in India.,Daman and Diu
203567,20/04/2020,Cc @ani_digital @CMOGuj @PMOIndia @vijayrupanibjp @collectorvalsad @CollectorAhd @tv9gujarati @ABPNews @abpasmitatv Look into this sir as why this things are sold at so much high rate that too in this Covid 19 situation??? â at Vapi  Gujarat,Daman and Diu
203568,20/04/2020,Universal truth  A particular community is deliberately spreading covid-19 in India. Most of terrorist are relevant to single source. We people are facing difficulties owing to single source community.,Daman and Diu
203569,20/04/2020,After lockdown I will move to Palghar .,Daman and Diu
203570,20/04/2020,After lockdown I will move to Palghar .,Daman and Diu
203571,20/04/2020,NIFAA is working in almost every corner of the country to help the stranded in other states due to Corona Lockdown.Plz share&amp; feel free to contact in case of any need. #NIFAA #NifaaDaman #NIFAAnions #NIFAAagainstcorona @prafulkpatel @VisitDaman @CollectorDaman #IndiaFightsCorona,Daman and Diu
203572,20/04/2020,We are glad to share that DNH is now Corona free.Only one patient hv fully recovered and have tested negative.There are no fresh cases of the virus in the state.This has been possible because of cooperation of public &medical staff and strict enforcement of lockdown @PMOIndia,Daman and Diu
205815,20/04/2020,Hello sir   this is paras Nandu hear. Sir I am sturdy some case of corona virus . Sir corona virus jo he usake bahar ke bhag me oil type slurry he jise woh or bhi virus body me fela sakta he   actually we stop to this slurry and usko dry karna he   jisse woh dry hone ke bad,Daman and Diu
205816,20/04/2020,Only Pakistani are saying that Muslims are vilifying in India. However truth is totally contrary  Tablighi jammat is sole responsible for spreading covid-19 in India.,Daman and Diu
205817,20/04/2020,Cc @ani_digital @CMOGuj @PMOIndia @vijayrupanibjp @collectorvalsad @CollectorAhd @tv9gujarati @ABPNews @abpasmitatv Look into this sir as why this things are sold at so much high rate that too in this Covid 19 situation??? â at Vapi  Gujarat,Daman and Diu
205818,20/04/2020,Universal truth  A particular community is deliberately spreading covid-19 in India. Most of terrorist are relevant to single source. We people are facing difficulties owing to single source community.,Daman and Diu
205819,20/04/2020,After lockdown I will move to Palghar .,Daman and Diu
205820,20/04/2020,After lockdown I will move to Palghar .,Daman and Diu
205821,20/04/2020,NIFAA is working in almost every corner of the country to help the stranded in other states due to Corona Lockdown.Plz share&amp; feel free to contact in case of any need. #NIFAA #NifaaDaman #NIFAAnions #NIFAAagainstcorona @prafulkpatel @VisitDaman @CollectorDaman #IndiaFightsCorona,Daman and Diu
205822,20/04/2020,We are glad to share that DNH is now Corona free.Only one patient hv fully recovered and have tested negative.There are no fresh cases of the virus in the state.This has been possible because of cooperation of public &medical staff and strict enforcement of lockdown @PMOIndia,Daman and Diu
207205,21/04/2020,@narendramodi Our BSG volunteers are doing duty on ATM machines At union territory of Dadra and Nagar Haveli to spread awareness about Corona virus and are also following social distance.#bsgindia#covid19 ,Daman and Diu
207206,21/04/2020,@narendramodi Our BSG volunteers are doing duty on ATM machines At union territory of Dadra and Nagar Haveli to spread awareness about Corona virus and are also following social distance.#bsgindia#covid19 ,Daman and Diu
207207,21/04/2020,As the nation battles its way through the #COVID19 pandemic  I wish all civil servants and others involved in the selfless service to the country  a very happy #CivilServicesDay. #SatyamevaJayate,Daman and Diu
