,Tweet Posted Time (UTC),Tweet Content,Tweet Location
80688,28/03/2020,Dear Children. Let's hit the #Covid19 #lockdown with positivity of thoughts and creativity. #StayhomeStaysafe and Stay Creative. #DigitalArtFest for students of Class 1 to 6. Draw / Paint on given topics and send a scan / photo of your artwork. ,Jharkhand
80689,28/03/2020,I request all of you to do whatever religious work you do in your home. You should worship God from http://home.Do not disturb the system by visiting the temple  mosque  gurudwara  church and wherever you go for religious work. Be patient till the #lockdown. Thank you ,Jharkhand
82874,29/03/2020,57/F a shrimp seller identified as Patient zero'' believes the Chinese government could have checked the spread of the disease had it acted sooner. #ChinaVirus #COVID19 #WHOLiedPeopleDied #ChineseVirusCorona #coronavirusindia #CoronaUpdate,Jharkhand
82875,29/03/2020,Love your Mother  Stay at Home..!! #StayAtHomeAndStaySafe #lockdownindia #COVID19 ,Jharkhand
82876,29/03/2020,Asia's famous cricket board donation to combat #COVID19 #PakistanCricketBoard - Rs 5 Million #BangladeshTeam -Nearly 25 lakhs taka #BCCI -51 Crore or 6.8Million USD See #AntiNational where your favourite team stands against BCCI. Do not try to put India down.#Cricket #Covid_19,Jharkhand
84644,29/03/2020,A small tribute to those who lost their life due to COVID-19 pandemic and salute to the medical staffs and government officials around the globe who are continuously helping and fighting against this disease. ,Jharkhand
84645,29/03/2020,It is for each life that can be saved  that can be fed. My contribution to the idea of ââINDIA 101 Rs #PMReliefFund @narendramodi #CoronaUpdate #COVID ,Jharkhand
84646,29/03/2020,A patient suspected of #COVID dies  attendant's beat up the doctor  tear his mask and misbehave with nursing staff. They were keeping the Patient at home until things got serious and hiding her travel history. #GodSaveUs #COVID2019india #COVID2019india #COVIDIOTS @drmayankpratap,Jharkhand
84647,29/03/2020,Day 8 of quarantine. #21day lockdown #Covid_19india,Jharkhand
84648,29/03/2020,In our Jharkhand on any one case of covid -19 said that the hm of Jharkhand baba Gupta ,Jharkhand
84649,29/03/2020,Have you heard  there is something call #Covid_19 &amp; #emergency  and one should act n even talk responsibly... #ChineseVirus,Jharkhand
84650,29/03/2020,Asia's famous cricket board donation to combat #COVID19 #PakistanCricketBoard - Rs 5 Million #BangladeshTeam -Nearly 25 lakhs taka #BCCI -51 Crore or 6.8Million USD See #AntiNational where your favourite team stands against BCCI. Do not try to put India down.#Cricket #Covid_19,Jharkhand
84651,29/03/2020,Our C.M (Hemant Sir) Should exempt (Forgive) #electricity Bill charge during #lockdown   either it is for 21 days or 1 2 or 3 months. @HemantSorenJMM @DCEastSinghbhum @JharkhandCMO @prdjharkhand,Jharkhand
84652,29/03/2020,@Swamy39  I'm afraid if thg is nt ctrl in cng days   there'll be world war... countries lk Germany  Italy uk othr at verse of vanishing will use atom or nuclear  because all knw who culprit is n thy hv antivirus fig shows..what you say ? #CoronavirusPande,Jharkhand
84653,29/03/2020,Indian Help Society ne lock down me logo ko help kiya. ,Jharkhand
84654,29/03/2020,If you can't save money of your earning for just 21 day lockdown for own &amp; own one then progress of nation &amp; it's people &amp; situation is very critical or diverted type .,Jharkhand
84655,29/03/2020,Lockdown enables wildlife claim their territory across India - The Hindu #CoronaUpdate #CoronaLockdown,Jharkhand
84656,29/03/2020,Day 8 of quarantine. #21day lockdown #Covid_19india,Jharkhand
84657,29/03/2020,Nothing wrong in lockdown but criminal neglect of poor without any arrangements of basic à¤°à¥à¤à¥ à¤à¤µà¤ à¤¨à¤¿à¤µà¤¾à¤¸- à¤à¤¸à¥ à¤ªà¥à¤°à¤µà¥à¤¤à¤¿ à¤à¥ à¤¹à¥ .........,Jharkhand
84658,29/03/2020,Instagram post: 547 Effects of homestay and lockdown. #roohafza #red #reddrink #mocktails #mocktails @Ramgarh Engineering College https://www.instagram.com/p/B-Tml5ygmN8/?igshid=r058wxfcvvo5,Jharkhand
87003,29/03/2020,A small tribute to those who lost their life due to COVID-19 pandemic and salute to the medical staffs and government officials around the globe who are continuously helping and fighting against this disease. ,Jharkhand
87004,29/03/2020,It is for each life that can be saved  that can be fed. My contribution to the idea of ââINDIA 101 Rs #PMReliefFund @narendramodi #CoronaUpdate #COVID ,Jharkhand
87005,29/03/2020,A patient suspected of #COVID dies  attendant's beat up the doctor  tear his mask and misbehave with nursing staff. They were keeping the Patient at home until things got serious and hiding her travel history. #GodSaveUs #COVID2019india #COVID2019india #COVIDIOTS @drmayankpratap,Jharkhand
87006,29/03/2020,Day 8 of quarantine. #21day lockdown #Covid_19india,Jharkhand
87007,29/03/2020,In our Jharkhand on any one case of covid -19 said that the hm of Jharkhand baba Gupta ,Jharkhand
87008,29/03/2020,Have you heard  there is something call #Covid_19 &amp; #emergency  and one should act n even talk responsibly... #ChineseVirus,Jharkhand
87009,29/03/2020,Asia's famous cricket board donation to combat #COVID19 #PakistanCricketBoard - Rs 5 Million #BangladeshTeam -Nearly 25 lakhs taka #BCCI -51 Crore or 6.8Million USD See #AntiNational where your favourite team stands against BCCI. Do not try to put India down.#Cricket #Covid_19,Jharkhand
87010,29/03/2020,Our C.M (Hemant Sir) Should exempt (Forgive) #electricity Bill charge during #lockdown   either it is for 21 days or 1 2 or 3 months. @HemantSorenJMM @DCEastSinghbhum @JharkhandCMO @prdjharkhand,Jharkhand
87011,29/03/2020,@Swamy39  I'm afraid if thg is nt ctrl in cng days   there'll be world war... countries lk Germany  Italy uk othr at verse of vanishing will use atom or nuclear  because all knw who culprit is n thy hv antivirus fig shows..what you say ? #CoronavirusPande,Jharkhand
87012,29/03/2020,Indian Help Society ne lock down me logo ko help kiya. ,Jharkhand
87013,29/03/2020,If you can't save money of your earning for just 21 day lockdown for own &amp; own one then progress of nation &amp; it's people &amp; situation is very critical or diverted type .,Jharkhand
87014,29/03/2020,Lockdown enables wildlife claim their territory across India - The Hindu #CoronaUpdate #CoronaLockdown,Jharkhand
87015,29/03/2020,Day 8 of quarantine. #21day lockdown #Covid_19india,Jharkhand
87016,29/03/2020,Nothing wrong in lockdown but criminal neglect of poor without any arrangements of basic à¤°à¥à¤à¥ à¤à¤µà¤ à¤¨à¤¿à¤µà¤¾à¤¸- à¤à¤¸à¥ à¤ªà¥à¤°à¤µà¥à¤¤à¤¿ à¤à¥ à¤¹à¥ .........,Jharkhand
87017,29/03/2020,Instagram post: 547 Effects of homestay and lockdown. #roohafza #red #reddrink #mocktails #mocktails @Ramgarh Engineering College https://www.instagram.com/p/B-Tml5ygmN8/?igshid=r058wxfcvvo5,Jharkhand
89004,30/03/2020, Not making the excuse of Covid19  making the client's module.@airtelindia send me all uses internet date report,Jharkhand
89005,30/03/2020,Only the poor people are facing more problems in lockdown #COIVD19 #IndiaFightsCorona ,Jharkhand
90369,30/03/2020,Let's fight against covid 19 ,Jharkhand
90370,30/03/2020,#jayantsinha #NarendraModi #PMCaresFunds I contributed a small amount in fighting nation from covid 19  it is small but every people live inside their home this contribution also play a vitial role to the needy people in their food. ,Jharkhand
90371,30/03/2020,2014-2020  Honorable PM Shri Modi Sir implemented many schemes in INDIA which are excellent weapons to fight with COVID-19 in LOCKDOWN.@narendramodi @PMOIndia 1. Swachh Bharat Abhiyan 2. Ayushman Bharat Yojana 3. Jan Dhan Yojana Hats off to PM #WEWILLDEFINITELYWIN,Jharkhand
90372,30/03/2020,2014-2020  Honorable PM Shri Modi Sir implemented many schemes in INDIA which are excellent weapons to fight with COVID-19 in LOCKDOWN.@narendramodi @PMOIndia 1. Swachh Bharat Abhiyan 2. Ayushman Bharat Yojana 3. Jan Dhan Yojana Hats off to PM #WEWILLDEFINITELYWIN,Jharkhand
90373,30/03/2020,Listen 2020 is the victim of our karma in past  so the problem is in the version of ours. We can't re-install 2020  but we can re-install ourselves as per requirement of our mother nature of earth  as our planet need Sunday for rest of humans  every year 1 week lockdown 4 planet ,Jharkhand
90374,30/03/2020,Lockdown Sunset Is Be Like This.. #Fresh_Air #No_Pollution ,Jharkhand
90375,30/03/2020,Only the poor people are facing more problems in lockdown #COIVD19 #IndiaFightsCorona,Jharkhand
90376,30/03/2020,@npgjas Sir  no one follow the lockdown. @jharkhand181 @DC_Palamu @HemantSorenJMM,Jharkhand
92570,30/03/2020,Let's fight against covid 19 ,Jharkhand
92571,30/03/2020,#jayantsinha #NarendraModi #PMCaresFunds I contributed a small amount in fighting nation from covid 19  it is small but every people live inside their home this contribution also play a vitial role to the needy people in their food. ,Jharkhand
92572,30/03/2020,2014-2020  Honorable PM Shri Modi Sir implemented many schemes in INDIA which are excellent weapons to fight with COVID-19 in LOCKDOWN.@narendramodi @PMOIndia 1. Swachh Bharat Abhiyan 2. Ayushman Bharat Yojana 3. Jan Dhan Yojana Hats off to PM #WEWILLDEFINITELYWIN,Jharkhand
92573,30/03/2020,2014-2020  Honorable PM Shri Modi Sir implemented many schemes in INDIA which are excellent weapons to fight with COVID-19 in LOCKDOWN.@narendramodi @PMOIndia 1. Swachh Bharat Abhiyan 2. Ayushman Bharat Yojana 3. Jan Dhan Yojana Hats off to PM #WEWILLDEFINITELYWIN,Jharkhand
92574,30/03/2020,Listen 2020 is the victim of our karma in past  so the problem is in the version of ours. We can't re-install 2020  but we can re-install ourselves as per requirement of our mother nature of earth  as our planet need Sunday for rest of humans  every year 1 week lockdown 4 planet ,Jharkhand
92575,30/03/2020,Lockdown Sunset Is Be Like This.. #Fresh_Air #No_Pollution ,Jharkhand
92576,30/03/2020,Only the poor people are facing more problems in lockdown #COIVD19 #IndiaFightsCorona,Jharkhand
92577,30/03/2020,@npgjas Sir  no one follow the lockdown. @jharkhand181 @DC_Palamu @HemantSorenJMM,Jharkhand
94437,31/03/2020,Appeasement virus is more dangerous than Corona Virus for India @ArvindKejriwal @RahulGandhi @rahulkanwal @anjanaomkashyap @RajatSharmaLive @aajtak @republic @PMOIndia @SrBachchan @smitaprakash @narendramodi @AmitShah,Jharkhand
94438,31/03/2020,You can't see the corona virus  but you have a virus in front of your eyes. #à¤®à¥à¤¡à¤¿à¤¯à¤¾_à¤µà¤¾à¤¯à¤°à¤¸,Jharkhand
94439,31/03/2020,I salute all those who have contributed to #PMCARES Fund to assist in the country's fight against #COVID19 I am humbled to contribute Rupees 478.85 rupees from my niece and I support to PM CARES Fund. #IndiaFightsCorona @PMOIndia @narendramodi,Jharkhand
